0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
34.0,8.0,2.0,4.0,1.0,1.0,1.0,2.0,5.0,3.0,261.0,1.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.8580000000000005,5191.0
45.0,5.0,2.0,3.0,1.0,2.0,1.0,2.0,6.0,5.0,37.0,4.0,999.0,0.0,2.0,1.4,94.465,-41.8,4.959,5228.1
32.0,10.0,2.0,8.0,1.0,2.0,2.0,1.0,7.0,5.0,1973.0,2.0,999.0,0.0,2.0,1.4,93.91799999999999,-42.7,4.963,5228.1
49.0,11.0,2.0,4.0,3.0,1.0,1.0,1.0,8.0,5.0,125.0,2.0,999.0,0.0,2.0,1.4,93.444,-36.1,4.9639999999999995,5228.1
35.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,5.0,2.0,25.0,1.0,999.0,1.0,1.0,-1.8,92.89299999999999,-46.2,1.291,5099.1
35.0,1.0,2.0,4.0,1.0,1.0,2.0,2.0,5.0,1.0,114.0,2.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.857,5191.0
47.0,10.0,2.0,6.0,1.0,2.0,1.0,1.0,8.0,3.0,175.0,3.0,999.0,0.0,2.0,1.4,93.444,-36.1,4.9639999999999995,5228.1
39.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,6.0,1.0,213.0,1.0,999.0,0.0,2.0,1.4,94.465,-41.8,4.961,5228.1
27.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,5.0,408.0,2.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.864,5191.0
55.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,5.0,4.0,172.0,4.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.86,5191.0
48.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,8.0,3.0,128.0,6.0,999.0,0.0,2.0,1.4,93.444,-36.1,4.9639999999999995,5228.1
23.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,7.0,2.0,211.0,1.0,999.0,0.0,2.0,1.4,93.91799999999999,-42.7,4.961,5228.1
38.0,1.0,3.0,7.0,3.0,1.0,1.0,1.0,8.0,5.0,257.0,3.0,999.0,0.0,2.0,1.4,93.444,-36.1,4.966,5228.1
48.0,2.0,2.0,6.0,1.0,1.0,2.0,1.0,5.0,4.0,291.0,2.0,999.0,0.0,2.0,-1.8,92.89299999999999,-46.2,1.327,5099.1
51.0,5.0,1.0,7.0,1.0,2.0,1.0,1.0,5.0,4.0,154.0,3.0,999.0,1.0,1.0,-1.8,92.89299999999999,-46.2,1.327,5099.1
56.0,1.0,1.0,8.0,3.0,1.0,1.0,2.0,6.0,4.0,91.0,2.0,999.0,0.0,2.0,1.4,94.465,-41.8,4.961,5228.1
36.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,5.0,4.0,31.0,1.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.855,5191.0
31.0,10.0,3.0,6.0,1.0,3.0,3.0,1.0,8.0,1.0,202.0,7.0,999.0,0.0,2.0,1.4,93.444,-36.1,4.963,5228.1
55.0,5.0,2.0,1.0,3.0,1.0,1.0,1.0,4.0,4.0,594.0,2.0,999.0,0.0,2.0,-1.8,93.075,-47.1,1.41,5099.1
35.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,6.0,2.0,79.0,1.0,999.0,0.0,2.0,1.4,94.465,-41.8,4.961,5228.1
54.0,1.0,2.0,7.0,1.0,1.0,1.0,1.0,6.0,3.0,77.0,2.0,999.0,0.0,2.0,-2.9,92.963,-40.8,1.26,5076.2
62.0,10.0,2.0,6.0,1.0,2.0,1.0,1.0,5.0,5.0,181.0,2.0,999.0,1.0,1.0,-1.8,92.89299999999999,-46.2,1.2590000000000001,5099.1
35.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,5.0,4.0,235.0,2.0,999.0,0.0,2.0,-1.8,92.89299999999999,-46.2,1.327,5099.1
34.0,10.0,2.0,4.0,1.0,2.0,1.0,1.0,8.0,4.0,112.0,5.0,999.0,0.0,2.0,1.4,93.444,-36.1,4.968,5228.1
24.0,10.0,3.0,6.0,1.0,2.0,1.0,2.0,6.0,3.0,37.0,2.0,999.0,0.0,2.0,1.4,94.465,-41.8,4.962,5228.1
31.0,7.0,2.0,7.0,1.0,2.0,2.0,2.0,6.0,1.0,464.0,1.0,999.0,0.0,2.0,1.4,94.465,-41.8,4.865,5228.1
30.0,10.0,2.0,7.0,3.0,1.0,2.0,1.0,8.0,3.0,96.0,1.0,999.0,0.0,2.0,1.4,93.444,-36.1,4.965,5228.1
29.0,5.0,3.0,7.0,1.0,2.0,1.0,1.0,8.0,4.0,82.0,2.0,999.0,0.0,2.0,1.4,93.444,-36.1,4.962,5228.1
32.0,3.0,2.0,7.0,1.0,1.0,1.0,1.0,11.0,4.0,73.0,4.0,999.0,0.0,2.0,-0.1,93.2,-42.0,4.0760000000000005,5195.8
52.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,5.0,1.0,79.0,19.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.8580000000000005,5191.0
25.0,11.0,2.0,4.0,3.0,3.0,3.0,1.0,7.0,5.0,147.0,10.0,999.0,0.0,2.0,1.4,93.91799999999999,-42.7,4.963,5228.1
36.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,5.0,5.0,89.0,2.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.859,5191.0
43.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,7.0,2.0,81.0,2.0,999.0,0.0,2.0,1.4,93.91799999999999,-42.7,4.961,5228.1
59.0,7.0,3.0,7.0,1.0,2.0,1.0,2.0,5.0,5.0,249.0,3.0,999.0,0.0,2.0,-1.8,92.89299999999999,-46.2,1.2590000000000001,5099.1
27.0,10.0,3.0,3.0,3.0,1.0,1.0,1.0,7.0,5.0,171.0,7.0,999.0,0.0,2.0,1.4,93.91799999999999,-42.7,4.957,5228.1
44.0,1.0,1.0,7.0,1.0,1.0,1.0,2.0,6.0,5.0,39.0,2.0,999.0,0.0,2.0,1.4,94.465,-41.8,4.959,5228.1
38.0,10.0,2.0,4.0,1.0,1.0,1.0,1.0,8.0,2.0,134.0,2.0,999.0,0.0,2.0,1.4,93.444,-36.1,4.968,5228.1
47.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,4.0,5.0,795.0,3.0,999.0,1.0,1.0,-1.8,93.075,-47.1,1.405,5099.1
36.0,11.0,2.0,3.0,1.0,1.0,1.0,1.0,7.0,4.0,153.0,1.0,999.0,0.0,2.0,-2.9,92.469,-33.6,1.072,5076.2
32.0,8.0,2.0,4.0,3.0,2.0,1.0,2.0,5.0,5.0,445.0,1.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.857,5191.0
28.0,9.0,3.0,8.0,1.0,2.0,1.0,2.0,8.0,5.0,268.0,3.0,999.0,0.0,2.0,-2.9,92.20100000000001,-31.4,0.825,5076.2
25.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,7.0,5.0,1127.0,3.0,999.0,0.0,2.0,1.4,93.91799999999999,-42.7,4.957,5228.1
34.0,1.0,2.0,4.0,3.0,1.0,1.0,1.0,5.0,5.0,67.0,2.0,999.0,0.0,2.0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1
56.0,1.0,1.0,7.0,1.0,2.0,1.0,1.0,11.0,4.0,110.0,1.0,999.0,0.0,2.0,-0.1,93.2,-42.0,4.0760000000000005,5195.8
42.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,5.0,5.0,143.0,4.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.864,5191.0
50.0,5.0,2.0,6.0,1.0,1.0,1.0,1.0,7.0,4.0,162.0,1.0,999.0,0.0,2.0,1.4,93.91799999999999,-42.7,4.962,5228.1
58.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,144.0,1.0,999.0,0.0,2.0,-1.8,92.89299999999999,-46.2,1.264,5099.1
30.0,7.0,2.0,7.0,1.0,2.0,2.0,1.0,8.0,5.0,390.0,2.0,999.0,0.0,2.0,-2.9,92.20100000000001,-31.4,0.8809999999999999,5076.2
27.0,5.0,3.0,7.0,1.0,1.0,2.0,2.0,5.0,3.0,413.0,1.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.857,5191.0
41.0,11.0,2.0,4.0,1.0,2.0,2.0,1.0,9.0,3.0,175.0,1.0,6.0,1.0,3.0,-1.1,94.199,-37.5,0.879,4963.6
58.0,6.0,2.0,6.0,1.0,2.0,1.0,1.0,11.0,2.0,191.0,1.0,999.0,0.0,2.0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
54.0,7.0,2.0,3.0,1.0,1.0,1.0,1.0,8.0,1.0,48.0,5.0,999.0,0.0,2.0,1.4,93.444,-36.1,4.965,5228.1
53.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,5.0,2.0,27.0,1.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.857,5191.0
36.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,5.0,1.0,135.0,2.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.857,5191.0
47.0,1.0,2.0,7.0,3.0,1.0,2.0,2.0,5.0,2.0,139.0,2.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.856,5191.0
28.0,1.0,2.0,7.0,1.0,1.0,1.0,2.0,6.0,1.0,249.0,2.0,999.0,0.0,2.0,1.4,94.465,-41.8,4.865,5228.1
30.0,10.0,2.0,6.0,1.0,2.0,1.0,1.0,5.0,4.0,341.0,1.0,999.0,0.0,2.0,-1.8,92.89299999999999,-46.2,1.266,5099.1
31.0,3.0,2.0,4.0,1.0,2.0,1.0,1.0,11.0,3.0,360.0,1.0,999.0,0.0,2.0,-0.1,93.2,-42.0,4.12,5195.8
50.0,5.0,1.0,4.0,3.0,1.0,1.0,2.0,5.0,3.0,82.0,7.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.859,5191.0
28.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,5.0,4.0,16.0,1.0,999.0,0.0,2.0,-1.8,92.89299999999999,-46.2,1.327,5099.1
32.0,7.0,3.0,7.0,1.0,1.0,1.0,1.0,7.0,4.0,276.0,2.0,999.0,0.0,2.0,-2.9,92.469,-33.6,1.072,5076.2
47.0,4.0,2.0,1.0,3.0,1.0,1.0,1.0,7.0,2.0,637.0,2.0,999.0,0.0,2.0,1.4,93.91799999999999,-42.7,4.961,5228.1
54.0,5.0,2.0,7.0,1.0,1.0,1.0,1.0,7.0,3.0,71.0,6.0,999.0,0.0,2.0,1.4,93.91799999999999,-42.7,4.962,5228.1
50.0,2.0,2.0,6.0,3.0,1.0,1.0,1.0,8.0,2.0,150.0,1.0,999.0,0.0,2.0,1.4,93.444,-36.1,4.966,5228.1
30.0,8.0,2.0,7.0,1.0,2.0,1.0,2.0,6.0,1.0,83.0,4.0,999.0,0.0,2.0,1.4,94.465,-41.8,4.96,5228.1
31.0,10.0,3.0,6.0,1.0,2.0,1.0,1.0,4.0,1.0,21.0,5.0,999.0,0.0,2.0,-1.8,93.075,-47.1,1.405,5099.1
36.0,11.0,2.0,3.0,1.0,1.0,1.0,2.0,5.0,5.0,363.0,8.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.864,5191.0
38.0,10.0,2.0,6.0,1.0,1.0,1.0,1.0,11.0,1.0,113.0,1.0,999.0,0.0,2.0,-0.1,93.2,-42.0,4.191,5195.8
34.0,11.0,2.0,3.0,3.0,2.0,1.0,1.0,4.0,5.0,71.0,1.0,999.0,1.0,1.0,-1.8,93.075,-47.1,1.405,5099.1
49.0,10.0,2.0,3.0,1.0,1.0,1.0,2.0,5.0,1.0,1467.0,1.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.857,5191.0
28.0,8.0,3.0,4.0,1.0,1.0,2.0,2.0,5.0,1.0,200.0,1.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.857,5191.0
37.0,7.0,2.0,6.0,1.0,1.0,1.0,1.0,6.0,3.0,321.0,1.0,999.0,0.0,2.0,-2.9,92.963,-40.8,1.26,5076.2
60.0,1.0,2.0,7.0,1.0,1.0,1.0,1.0,4.0,5.0,246.0,3.0,999.0,0.0,2.0,-1.8,93.075,-47.1,1.405,5099.1
58.0,12.0,2.0,1.0,1.0,2.0,1.0,2.0,6.0,1.0,149.0,1.0,999.0,0.0,2.0,1.4,94.465,-41.8,4.961,5228.1
57.0,8.0,2.0,4.0,1.0,2.0,1.0,1.0,4.0,4.0,275.0,2.0,999.0,1.0,1.0,-1.8,93.075,-47.1,1.435,5099.1
44.0,10.0,2.0,6.0,3.0,2.0,1.0,1.0,8.0,1.0,147.0,1.0,999.0,0.0,2.0,1.4,93.444,-36.1,4.965,5228.1
48.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,6.0,1.0,481.0,1.0,999.0,0.0,2.0,1.4,94.465,-41.8,4.865,5228.1
50.0,5.0,3.0,7.0,1.0,1.0,1.0,2.0,5.0,5.0,81.0,6.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.859,5191.0
29.0,1.0,3.0,7.0,1.0,2.0,1.0,1.0,6.0,3.0,200.0,1.0,6.0,3.0,3.0,-1.7,94.055,-39.8,0.715,4991.6
49.0,3.0,2.0,6.0,3.0,1.0,1.0,1.0,11.0,2.0,132.0,3.0,999.0,0.0,2.0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
33.0,5.0,2.0,7.0,3.0,2.0,2.0,1.0,4.0,2.0,258.0,8.0,999.0,0.0,2.0,-1.8,93.075,-47.1,1.423,5099.1
56.0,1.0,2.0,4.0,1.0,2.0,1.0,2.0,5.0,5.0,49.0,1.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.855,5191.0
46.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,2.0,147.0,2.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.857,5191.0
24.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,4.0,4.0,178.0,1.0,999.0,0.0,2.0,-1.8,93.075,-47.1,1.41,5099.1
40.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,6.0,4.0,146.0,2.0,999.0,0.0,2.0,1.4,94.465,-41.8,4.961,5228.1
27.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,5.0,2.0,297.0,3.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.856,5191.0
29.0,1.0,3.0,7.0,3.0,2.0,1.0,1.0,8.0,4.0,158.0,1.0,999.0,0.0,2.0,1.4,93.444,-36.1,4.9639999999999995,5228.1
36.0,10.0,1.0,3.0,1.0,1.0,1.0,2.0,7.0,3.0,372.0,1.0,999.0,0.0,2.0,1.4,93.91799999999999,-42.7,4.962,5228.1
41.0,10.0,1.0,6.0,1.0,3.0,3.0,2.0,10.0,1.0,73.0,1.0,999.0,0.0,2.0,-0.1,93.79799999999999,-40.4,5.0,5195.8
56.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,5.0,3.0,80.0,2.0,999.0,0.0,2.0,-1.8,92.89299999999999,-46.2,1.281,5099.1
32.0,1.0,3.0,7.0,1.0,2.0,1.0,1.0,8.0,1.0,151.0,3.0,999.0,0.0,2.0,1.4,93.444,-36.1,4.965,5228.1
42.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,6.0,1.0,88.0,1.0,999.0,0.0,2.0,1.4,94.465,-41.8,4.96,5228.1
32.0,10.0,1.0,6.0,1.0,2.0,1.0,1.0,11.0,2.0,78.0,1.0,999.0,1.0,1.0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
45.0,8.0,2.0,6.0,1.0,3.0,3.0,1.0,8.0,5.0,133.0,3.0,999.0,0.0,2.0,1.4,93.444,-36.1,4.963,5228.1
48.0,6.0,2.0,1.0,3.0,1.0,1.0,2.0,6.0,3.0,145.0,8.0,999.0,0.0,2.0,1.4,94.465,-41.8,4.864,5228.1
48.0,10.0,2.0,8.0,1.0,2.0,1.0,2.0,5.0,1.0,429.0,1.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.8580000000000005,5191.0
30.0,10.0,1.0,3.0,1.0,2.0,2.0,1.0,11.0,3.0,177.0,1.0,999.0,0.0,2.0,-0.1,93.2,-42.0,4.12,5195.8
45.0,5.0,2.0,7.0,1.0,2.0,1.0,1.0,11.0,1.0,349.0,1.0,999.0,0.0,2.0,-0.1,93.2,-42.0,4.191,5195.8
37.0,10.0,3.0,7.0,1.0,2.0,1.0,2.0,5.0,2.0,370.0,1.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.856,5191.0
36.0,1.0,3.0,7.0,1.0,2.0,1.0,1.0,11.0,4.0,120.0,1.0,999.0,0.0,2.0,-0.1,93.2,-42.0,4.0760000000000005,5195.8
49.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,5.0,5.0,147.0,1.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.859,5191.0
36.0,11.0,2.0,7.0,1.0,1.0,1.0,1.0,7.0,4.0,616.0,2.0,999.0,0.0,2.0,1.4,93.91799999999999,-42.7,4.968,5228.1
45.0,1.0,3.0,4.0,1.0,1.0,1.0,2.0,6.0,3.0,192.0,6.0,999.0,0.0,2.0,1.4,94.465,-41.8,4.864,5228.1
46.0,10.0,1.0,7.0,1.0,1.0,1.0,1.0,7.0,5.0,147.0,2.0,999.0,0.0,2.0,1.4,93.91799999999999,-42.7,4.962,5228.1
59.0,6.0,2.0,6.0,1.0,2.0,1.0,1.0,8.0,5.0,303.0,2.0,3.0,2.0,3.0,-1.7,94.027,-38.3,0.905,4991.6
41.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,2.0,223.0,4.0,999.0,1.0,1.0,-1.8,92.89299999999999,-46.2,1.291,5099.1
30.0,1.0,3.0,7.0,1.0,1.0,1.0,2.0,5.0,1.0,222.0,6.0,999.0,0.0,2.0,-1.8,92.89299999999999,-46.2,1.354,5099.1
49.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,6.0,2.0,156.0,2.0,999.0,0.0,2.0,1.4,94.465,-41.8,4.961,5228.1
33.0,10.0,2.0,6.0,1.0,2.0,2.0,1.0,7.0,2.0,110.0,5.0,999.0,0.0,2.0,1.4,93.91799999999999,-42.7,4.961,5228.1
29.0,10.0,3.0,7.0,1.0,2.0,2.0,1.0,5.0,5.0,437.0,3.0,999.0,0.0,2.0,-1.8,92.89299999999999,-46.2,1.25,5099.1
54.0,7.0,2.0,3.0,1.0,2.0,1.0,1.0,4.0,4.0,133.0,1.0,999.0,0.0,2.0,-1.8,93.075,-47.1,1.435,5099.1
51.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,5.0,5.0,25.0,5.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.864,5191.0
31.0,11.0,3.0,7.0,1.0,2.0,1.0,1.0,11.0,5.0,30.0,1.0,999.0,0.0,2.0,-0.1,93.2,-42.0,4.021,5195.8
45.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,8.0,5.0,191.0,1.0,999.0,0.0,2.0,1.4,93.444,-36.1,4.966,5228.1
45.0,1.0,3.0,4.0,3.0,2.0,2.0,2.0,5.0,3.0,78.0,1.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.8580000000000005,5191.0
37.0,5.0,2.0,7.0,1.0,2.0,1.0,1.0,4.0,1.0,13.0,5.0,999.0,0.0,2.0,-1.8,93.075,-47.1,1.405,5099.1
50.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,6.0,5.0,160.0,3.0,999.0,0.0,2.0,1.4,94.465,-41.8,4.959,5228.1
28.0,5.0,2.0,7.0,1.0,1.0,1.0,2.0,5.0,2.0,371.0,2.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.857,5191.0
46.0,5.0,2.0,3.0,1.0,2.0,1.0,2.0,5.0,2.0,153.0,2.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.856,5191.0
51.0,8.0,2.0,3.0,1.0,2.0,1.0,2.0,6.0,5.0,250.0,3.0,999.0,0.0,2.0,1.4,94.465,-41.8,4.959,5228.1
40.0,1.0,3.0,7.0,1.0,1.0,1.0,1.0,7.0,2.0,490.0,1.0,999.0,0.0,2.0,1.4,93.91799999999999,-42.7,4.961,5228.1
45.0,11.0,2.0,6.0,3.0,1.0,1.0,1.0,9.0,4.0,679.0,1.0,999.0,0.0,2.0,-1.1,94.199,-37.5,0.879,4963.6
32.0,1.0,2.0,7.0,1.0,2.0,1.0,1.0,4.0,3.0,166.0,1.0,999.0,0.0,2.0,-1.8,93.075,-47.1,1.415,5099.1
31.0,10.0,3.0,7.0,1.0,2.0,2.0,1.0,8.0,3.0,107.0,2.0,999.0,0.0,2.0,1.4,93.444,-36.1,4.967,5228.1
42.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,11.0,1.0,151.0,3.0,999.0,1.0,1.0,-0.1,93.2,-42.0,4.191,5195.8
46.0,1.0,2.0,4.0,3.0,2.0,1.0,1.0,4.0,1.0,9.0,1.0,999.0,0.0,2.0,-1.8,93.075,-47.1,1.405,5099.1
38.0,1.0,2.0,7.0,1.0,2.0,2.0,1.0,8.0,5.0,62.0,1.0,999.0,0.0,2.0,1.4,93.444,-36.1,4.963,5228.1
36.0,5.0,2.0,7.0,1.0,1.0,1.0,1.0,11.0,3.0,75.0,1.0,999.0,0.0,2.0,-0.1,93.2,-42.0,4.12,5195.8
47.0,1.0,2.0,3.0,1.0,2.0,1.0,2.0,5.0,4.0,146.0,1.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.86,5191.0
39.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,5.0,5.0,155.0,6.0,999.0,0.0,2.0,-1.8,92.89299999999999,-46.2,1.25,5099.1
53.0,5.0,2.0,7.0,3.0,2.0,1.0,1.0,11.0,1.0,536.0,2.0,999.0,0.0,2.0,-0.1,93.2,-42.0,4.191,5195.8
57.0,8.0,2.0,4.0,3.0,2.0,1.0,2.0,8.0,1.0,41.0,9.0,999.0,0.0,2.0,1.4,93.444,-36.1,4.965,5228.1
52.0,10.0,3.0,6.0,1.0,2.0,1.0,1.0,8.0,4.0,365.0,5.0,999.0,0.0,2.0,1.4,93.444,-36.1,4.968,5228.1
37.0,1.0,2.0,4.0,1.0,3.0,3.0,2.0,5.0,5.0,97.0,1.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.855,5191.0
35.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,5.0,5.0,121.0,1.0,999.0,0.0,2.0,-1.8,92.89299999999999,-46.2,1.2590000000000001,5099.1
51.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,5.0,2.0,531.0,1.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.857,5191.0
40.0,1.0,2.0,7.0,3.0,2.0,1.0,2.0,6.0,1.0,527.0,1.0,999.0,0.0,2.0,1.4,94.465,-41.8,4.865,5228.1
36.0,8.0,3.0,8.0,1.0,2.0,1.0,2.0,5.0,3.0,852.0,1.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.856,5191.0
29.0,1.0,3.0,7.0,1.0,1.0,2.0,1.0,7.0,4.0,65.0,1.0,999.0,0.0,2.0,1.4,93.91799999999999,-42.7,4.962,5228.1
35.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,7.0,1.0,281.0,3.0,999.0,0.0,2.0,1.4,93.91799999999999,-42.7,4.962,5228.1
34.0,8.0,2.0,4.0,1.0,1.0,1.0,1.0,5.0,2.0,542.0,4.0,999.0,1.0,1.0,-1.8,92.89299999999999,-46.2,1.344,5099.1
47.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,5.0,4.0,253.0,2.0,999.0,1.0,1.0,-1.8,92.89299999999999,-46.2,1.327,5099.1
32.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,5.0,2.0,325.0,1.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.856,5191.0
49.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,5.0,5.0,187.0,1.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.859,5191.0
33.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,11.0,3.0,90.0,2.0,999.0,1.0,1.0,-0.1,93.2,-42.0,4.12,5195.8
39.0,2.0,2.0,4.0,1.0,2.0,2.0,1.0,5.0,3.0,312.0,1.0,999.0,1.0,1.0,-1.8,92.89299999999999,-46.2,1.281,5099.1
52.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,1180.0,1.0,999.0,0.0,2.0,-1.8,92.89299999999999,-46.2,1.266,5099.1
31.0,3.0,2.0,7.0,1.0,2.0,1.0,2.0,6.0,4.0,130.0,2.0,999.0,0.0,2.0,1.4,94.465,-41.8,4.8660000000000005,5228.1
31.0,8.0,2.0,4.0,3.0,2.0,2.0,2.0,6.0,3.0,146.0,2.0,999.0,0.0,2.0,1.4,94.465,-41.8,4.962,5228.1
74.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,8.0,4.0,307.0,1.0,999.0,1.0,1.0,-2.9,92.20100000000001,-31.4,0.873,5076.2
28.0,8.0,2.0,3.0,1.0,2.0,1.0,2.0,10.0,5.0,186.0,1.0,999.0,1.0,1.0,-3.4,92.431,-26.9,0.7390000000000001,5017.5
30.0,8.0,3.0,8.0,1.0,2.0,1.0,2.0,5.0,2.0,205.0,3.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.856,5191.0
33.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,7.0,3.0,169.0,5.0,999.0,0.0,2.0,1.4,93.91799999999999,-42.7,4.957,5228.1
35.0,10.0,3.0,6.0,1.0,1.0,2.0,1.0,8.0,1.0,50.0,1.0,999.0,0.0,2.0,1.4,93.444,-36.1,4.97,5228.1
35.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,5.0,5.0,165.0,1.0,999.0,0.0,2.0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1
36.0,8.0,2.0,4.0,1.0,1.0,1.0,2.0,5.0,5.0,77.0,3.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.857,5191.0
47.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,5.0,5.0,107.0,1.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.857,5191.0
43.0,11.0,2.0,3.0,3.0,2.0,2.0,1.0,11.0,1.0,252.0,3.0,999.0,0.0,2.0,-0.1,93.2,-42.0,4.191,5195.8
48.0,1.0,3.0,7.0,1.0,2.0,1.0,1.0,3.0,2.0,544.0,1.0,999.0,0.0,2.0,-1.8,92.84299999999999,-50.0,1.51,5099.1
32.0,7.0,2.0,7.0,1.0,2.0,1.0,1.0,11.0,3.0,70.0,1.0,999.0,0.0,2.0,-0.1,93.2,-42.0,4.12,5195.8
50.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,6.0,2.0,288.0,2.0,999.0,0.0,2.0,1.4,94.465,-41.8,4.864,5228.1
44.0,5.0,3.0,4.0,1.0,2.0,1.0,1.0,5.0,1.0,504.0,1.0,999.0,0.0,2.0,-1.8,92.89299999999999,-46.2,1.244,5099.1
57.0,7.0,3.0,4.0,3.0,1.0,1.0,2.0,5.0,4.0,587.0,4.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.86,5191.0
55.0,4.0,2.0,7.0,1.0,2.0,1.0,2.0,6.0,2.0,441.0,3.0,999.0,0.0,2.0,1.4,94.465,-41.8,4.961,5228.1
31.0,10.0,2.0,6.0,1.0,2.0,1.0,2.0,6.0,2.0,208.0,1.0,999.0,0.0,2.0,-1.7,94.055,-39.8,0.723,4991.6
